id,CodigoBarras,Descripcion,Rubro,PrecioCosto,PorcIVA,PorcUtil,PrecioVenta,Proveedor,Stock,StockMin,StockMax,CtrlStock,Activo
771,7798060853010,QUESO UNTABLE AZUL LA TONADITA,Fiambrería,0.0,21.0,0.0,1550.0,null,0,0,0,false,true
772,7798060853003,QUESO UNTABLE CLASICO TONADITA,Fiambrería,1280.99,21.0,0.0,1550.0,null,0,0,0,false,true
773,7798151770349,QUESO UNTABLE CLASICO TREMBLAY,Lácteos,0.0,21.0,0.0,1600.0,null,0,0,0,false,true
774,7798060852990,QUESO UNTABLE JAMON LA TONADITA,Fiambrería,1280.99,21.0,0.0,1550.0,null,0,0,0,false,true
775,7793913013627,QUESO UNTABLE JAMON TREGAR,Lácteos,0.0,21.0,0.0,1600.0,null,0,0,0,false,true
776,7798151770301,QUESO UNTABLE JAMON TREMBLAY,Lácteos,1570.25,21.0,0.0,1900.0,null,0,0,0,false,true
777,7793913013610,QUESO UNTABLE TREGAR CLASICO,Fiambrería,1239.67,21.0,6.67,1600.0,null,0,0,0,false,true
778,7790520997548,RAID,Limpieza,5454.55,21.0,0.0,6600.0,null,0,0,0,false,true
779,7790520995384,RAID APARATO + 4 TABLETAS,Ferretería,0.0,21.0,0.0,8600.0,null,0,0,0,false,true
780,7790520997623,RAID AZUL,Limpieza,5041.32,21.0,0.0,6100.0,null,0,0,0,false,true
781,7790520010469,RAID ESPIRALES,Limpieza,1000.0,0.0,0.0,1000.0,null,0,0,0,false,true
782,7794080000458,RAVIOLES DE CARNE Y VERDURA 500G,Pastas y Pizzas,0.0,21.0,0.0,1800.0,null,0,0,0,false,true
783,7794080001257,RAVIOLES LA MOROCHA,Pastas y Pizzas,0.0,21.0,0.0,1800.0,null,0,0,0,false,true
784,7794080001271,RAVIOLES LA MOROCHA JAMON RICOTA Y QUESO,Pastas y Pizzas,0.0,21.0,0.0,1800.0,null,0,0,0,false,true
785,7794080000502,RAVIOLES POLLO Y ESPINACA LA MOROCHA,Pastas y Pizzas,0.0,21.0,0.0,1800.0,null,0,0,0,false,true
786,7798048722055,REMOLACHA EN CUBOS LATA ELIO,Almacén,842.98,21.0,0.0,1020.0,null,0,0,0,false,true
787,91,REPASADORES X UNIDAD,Bazar,2900.0,0.0,0.0,2900.0,null,4,0,0,false,true
788,7790047000196,REPELENTE ESCUDO EN AEROSOL,Perfumería,5200.0,0.0,0.0,5200.0,null,0,0,0,false,true
789,7791293046945,REPUESTO DOVE 180ML,Perfumería,0.0,21.0,0.0,2600.0,null,0,0,0,false,true
790,7798305390041,REVERTER GRASA,Galletitas y Golosinas,0.0,21.0,0.0,650.0,null,0,0,0,false,true
791,7791293049458,REXONA HOMBRE 72HS PROTECCION,Perfumería,0.0,21.0,0.0,3300.0,null,0,0,0,false,true
792,7791293049502,REXONA HOMBRE 72HS PROTECCION,Perfumería,0.0,21.0,0.0,3300.0,null,0,0,0,false,true
793,7791293049472,REXONA HOMBRE 72HS PROTECCION,Perfumería,0.0,21.0,0.0,3300.0,null,0,0,0,false,true
794,77987983,REXONA ODORONO CREMA ANTITRASPIRANTE 60 GRS,Perfumería,0.0,0.0,0.0,1800.0,null,0,0,0,false,true
795,77995681,RHODESIA OBLEA BAÑADA CHOCOLATE 22GRS,Galletitas y Golosinas,600.0,0.0,0.0,600.0,null,0,0,0,false,true
796,7790580327415,ROCKLETS CONFITADOS 40 GRS,Galletitas y Golosinas,0.0,0.0,0.0,950.0,null,0,0,0,false,true
797,7791828000626,ROLLO COCINA CARTABELLA,Almacén,0.0,0.0,0.0,1750.0,null,0,0,0,false,true
798,7798126071501,ROSCA DE PASCUA GAONA,Almacén,0.0,21.0,0.0,2200.0,null,0,0,0,false,true
799,7790310984314,RUEDITAS PEP 74G,Almacén,0.0,21.0,0.0,1450.0,null,0,0,0,false,true
800,7790577003711,RUTINI CABERNET MALBEC,Bebidas con Alcohol,15400.0,0.0,0.0,15400.0,null,0,0,0,false,true
801,7790577001151,RUTINI MALBEC,Bebidas con Alcohol,21671.6,0.0,35.2,29300.0,null,0,0,0,false,true
802,7790150438794,SABOR EN POLVO CREMA Y VERDEO,Almacén,0.0,21.0,0.0,300.0,null,0,0,0,false,true
803,7790150434857,SABOR EN POLVO PANCETA Y HIERBAS,Almacén,0.0,21.0,0.0,200.0,null,0,0,0,false,true
804,7790150433423,SABOR EN POLVO VERDURA,Almacén,0.0,21.0,0.0,200.0,null,0,0,0,false,true
805,7798375128575,SAHUMERIOS TIBETANOS SLIM,Jardinería,0.0,0.0,0.0,1700.0,null,0,0,0,false,true
806,7791775002100,SAL ENTRE FINA CON ESPECIAS CHEVALIER,Almacén,0.0,21.0,0.0,2000.0,null,0,0,0,false,true
807,7791004000051,SAL ENTREFINA CELUSAL PARRILLERA 1 KG,Almacén,0.0,0.0,0.0,3290.0,null,0,0,0,false,true
808,7790072001014,SAL FINA CELUSAL PAQUETE 500 GRS,Almacén,1400.0,0.0,0.0,1400.0,null,0,0,0,false,true
809,7791004000839,SAL FINA CELUSAL PARRILLERA 500G,Almacén,1464.29,0.0,40.0,2050.0,null,0,0,0,false,true
810,77956262,SAL FINA CELUSAL SALERO 250 GRS,Almacén,0.0,0.0,0.0,3500.0,null,1,0,0,false,true
811,7791004000099,SAL GRUESA CELUSAL PAQUETE 1 KG,Almacén,2170.0,0.0,0.0,2170.0,null,0,0,0,false,true
812,7791004000822,SAL GRUESA PAQUETE 500G,Almacén,1280.99,21.0,0.0,1550.0,null,0,0,0,false,true
813,790757823242,SAL SABORIZADA,Almacén,2107.44,21.0,0.0,2550.0,null,0,0,0,false,true
814,790757823297,SAL SABORIZADA,Almacén,0.0,21.0,0.0,1960.0,null,0,0,0,false,true
815,7790040374607,SALADIX DUO 100G,Almacén,0.0,21.0,0.0,1400.0,null,0,0,0,false,true
816,111111,SALAMIN,Fiambrería,0.0,21.0,0.0,2100.0,null,0,0,0,false,true
817,7790079010828,SALCHICHAS PALADINI X6,Fiambrería,1900.0,0.0,0.0,1900.0,null,0,0,0,false,true
818,7795481000115,SALSA DE TOMATE SCOZZATTI 500G,Almacén,0.0,0.0,0.0,1680.0,null,0,0,0,false,true
819,7795481000160,SALSA PICANTE SCOZZATTI 500G,Almacén,0.0,21.0,0.0,2340.0,null,0,0,0,false,true
820,7794000007987,SALSA PIZZA KNORR,Almacén,0.0,0.0,0.0,1300.0,null,0,0,0,false,true
821,7791728247800,SANTA JULIA CHARDONNAY 750 ML,Bebidas con Alcohol,4520.0,0.0,0.0,4520.0,null,0,0,0,false,true
822,7791728237160,SANTA JULIA CHENIN DULCE EN LATA,Bebidas con Alcohol,2132.23,21.0,0.0,2580.0,null,0,0,0,false,true
823,7791728239447,SANTA JULIA CHENIN DULCE ESTUCHE + 2 VASOS,Bebidas con Alcohol,0.0,21.0,0.0,17150.0,null,0,0,0,false,true
824,7791728247091,SANTA JULIA CHENIN DULCE NATURAL 750 ML,Bebidas con Alcohol,5650.0,0.0,0.0,5650.0,null,0,0,0,false,true
825,7791728244922,SANTA JULIA MALBEC ESTUCHE VINO MAS COPA,Bebidas con Alcohol,23305.79,21.0,0.0,28200.0,null,0,0,0,false,true
826,7798079230109,SANTA MARIA COCONUT SIN TACC,Galletitas y Golosinas,0.0,21.0,0.0,1700.0,null,0,0,0,false,true
827,7798079230598,SANTA MARIA MECHADITOS SIN TACC,Galletitas y Golosinas,0.0,21.0,0.0,1700.0,null,0,0,0,false,true
828,7798079230161,SANTA MARIA PEPITAS SIN TACC,Galletitas y Golosinas,0.0,21.0,0.0,1700.0,null,0,0,0,false,true
829,7798079230154,SANTA MARIA SCONS SIN TACC,Galletitas y Golosinas,0.0,21.0,0.0,1700.0,null,0,0,0,false,true
830,7798079230628,SANTA MARIA VAINILLA Y CHOCOLATE SIN TACC,Galletitas y Golosinas,0.0,21.0,0.0,1700.0,null,0,0,0,false,true
831,7795933000243,SARDINAS EN ACEITE Y AGUA,Almacén,0.0,21.0,0.0,2000.0,null,0,0,0,false,true
832,7794000006478,SAVORA 250G,Almacén,1074.38,21.0,0.0,1300.0,null,0,0,0,false,true
833,7795481000047,SCOZZATTI  TOMATES TRITURADOS 950G,Almacén,0.0,21.0,0.0,2100.0,null,0,0,0,false,true
834,7795481000016,SCOZZATTI BERENJENAS EN ESCABECHE,Almacén,0.0,21.0,0.0,3800.0,null,0,0,0,false,true
835,7793253005726,SELTON MATA CUCARACHAS,Ferretería,0.0,0.0,0.0,3370.0,null,0,0,0,false,true
836,7798162679747,SENSEI MALBEC,Bebidas con Alcohol,0.0,0.0,0.0,3740.0,null,0,0,0,false,true
837,7790290101510,SERNOVA CLASICO,Bebidas con Alcohol,5619.83,21.0,0.0,6800.0,null,0,0,0,false,true
838,7790290101657,SERNOVA SABORIZADO,Bebidas con Alcohol,7024.79,21.0,0.0,8500.0,null,0,0,0,false,true
839,7790290101527,SERNOVA SABORIZADO BERRY,Bebidas con Alcohol,7024.79,21.0,0.0,8500.0,null,0,0,0,false,true
840,7792319972712,SEXY FISH MALBEC,Bebidas con Alcohol,4850.0,0.0,0.0,4850.0,null,0,0,0,false,true
841,7791293047034,SHAMPOO DOVE 200G,Perfumería,0.0,21.0,0.0,3140.0,null,0,0,0,false,true
842,7791293046983,SHAMPOO DOVE 200ML,Perfumería,0.0,21.0,0.0,3150.0,null,0,0,0,false,true
843,7791293046921,SHAMPOO DOVE REPUESTO 180ML,Perfumería,0.0,21.0,0.0,2600.0,null,0,0,0,false,true
844,7791293045696,SHAMPOO SEDAL,Perfumería,0.0,21.0,0.0,2600.0,null,0,0,0,false,true
845,7791293045658,SHAMPOO SEDAL 190ML,Perfumería,0.0,21.0,0.0,2600.0,null,0,0,0,false,true
846,7791293045665,SHAMPOO SEDAL BALANCE 190 ML,Perfumería,0.0,0.0,0.0,2600.0,null,0,0,0,false,true
847,7791293045863,SHAMPOO SEDAL BALANCE 190 ML,Perfumería,0.0,0.0,0.0,2600.0,null,0,0,0,false,true
848,77942630,SHAMPOO SEDAL CERAMIDAS 10ML,Perfumería,200.0,0.0,0.0,200.0,null,0,0,0,false,true
849,77956699,SHOT ALFAJOR TRIPLE 60G,Galletitas y Golosinas,0.0,0.0,0.0,900.0,null,0,0,0,false,true
850,77983992,SHOT CHOCOLATE BLANCO CON LECHE MANI 35 GRS,Galletitas y Golosinas,0.0,21.0,0.0,840.0,null,0,0,0,false,true
851,77914217,SHOT CHOCOLATE CON LECHE MANI 35 GRS,Galletitas y Golosinas,1080.0,0.0,0.0,1080.0,null,0,0,0,false,true
852,7790119002370,SIDRA 1888,Bebidas con Alcohol,6700.0,0.0,0.0,6700.0,null,0,0,0,false,true
853,7792716930513,SIDRA LA FARRUCA 710ML,Bebidas con Alcohol,0.0,21.0,0.0,3100.0,null,0,0,0,false,true
854,7792716246508,SIDRA LA FARRUCA 910 ML,Bebidas con Alcohol,3200.0,0.0,0.0,3200.0,null,0,0,0,false,true
855,7792716000230,SIDRA LA FARRUCA FRESA,Bebidas con Alcohol,2479.34,21.0,0.0,3000.0,null,0,0,0,false,true
856,7798025516608,SMELL FRESH AROMATIZANTE,Otros Rubros,0.0,21.0,0.0,4100.0,null,0,0,0,false,true
857,7790047000615,SMELL FRESH CHICLE GLOBO,Bazar,0.0,21.0,0.0,4100.0,null,0,0,0,false,true
858,7790047000684,SMELL FRESH LAVANDA,Bazar,0.0,21.0,0.0,4100.0,null,0,0,0,false,true
859,7790047000813,SMELL FRESH NARANJA POMELO,Bazar,0.0,21.0,0.0,4100.0,null,0,0,0,false,true
860,7791250001857,SMIRNOFF GREEN APPLE,Bebidas con Alcohol,0.0,21.0,0.0,9600.0,null,0,0,0,false,true
861,7791250001871,SMIRNOFF RASPBERRY,Bebidas con Alcohol,0.0,21.0,0.0,9600.0,null,0,0,0,false,true
862,7791250001345,SMIRNOFF VODKA 700 ML,Bebidas con Alcohol,8700.0,0.0,0.0,8700.0,null,0,0,0,false,true
863,7790503000289,SNACKS DE ARROZ DOS HERMANOS JAMON,Almacén,991.74,21.0,0.0,1200.0,null,0,0,0,false,true
864,7790503000296,SNACKS DOS HERMANOS DE ARROZ AROS DE CEBOLLA,Almacén,0.0,21.0,0.0,1200.0,null,0,0,0,false,true
865,7790040124899,SNACKS SALADIX CROSS SABOR PIZZA,Galletitas y Golosinas,0.0,0.0,0.0,700.0,null,0,0,0,false,true
866,7798067780029,SODA CIMES,Bebidas sin Alcohol,0.0,21.0,0.0,1500.0,null,0,0,0,false,true
867,7798065734314,SODA DESCARTABLE SIERRA DE LOS PADRES,Bebidas sin Alcohol,0.0,21.0,0.0,1300.0,null,0,0,0,false,true
868,7798060140059,SODA IVESS SIFON 2 LTS,Bebidas sin Alcohol,0.0,0.0,0.0,1500.0,null,0,0,0,false,true
869,7798113301529,SODA MANAOS 2 LTS,Bebidas sin Alcohol,0.0,0.0,0.0,1500.0,null,0,0,0,false,true
870,7791913000753,SODA SALDAN 2L,Bebidas sin Alcohol,0.0,21.0,0.0,1200.0,null,0,0,0,false,true
871,7794000006928,SOPA QUICK CHOCLO,Almacén,0.0,21.0,0.0,2750.0,null,0,0,0,false,true
872,7794000006942,SOPA QUICK VEGETALES,Almacén,0.0,21.0,0.0,2750.0,null,0,0,0,false,true
873,7798119220299,SPEED 250ML,Bebidas sin Alcohol,1239.67,21.0,0.0,1500.0,null,0,0,0,false,true
874,7798119220183,SPEED 500ML,Bebidas sin Alcohol,2250.0,0.0,0.0,2250.0,null,0,0,0,false,true
875,7792798010561,STELLA BOTELLA 1L,Bebidas con Alcohol,3636.36,21.0,0.0,4400.0,null,0,0,0,false,true
876,7791290001015,SUAVIZANTE AMARILLO 1 1/2 LT,Limpieza,1700.0,0.0,0.0,1700.0,null,0,0,0,false,true
877,7790040147720,SURTIDO BAGLEY 400G,Galletitas y Golosinas,2148.76,21.0,0.0,2600.0,null,0,0,0,false,true
878,7790520025845,TABLETAS INSECTICIDA FUYI,Limpieza,0.0,21.0,0.0,4670.0,null,0,0,0,false,true
879,7790520995377,TABLETAS RAID 12 NOCHES,Perfumería,0.0,21.0,0.0,3080.0,null,0,0,0,false,true
880,7790520995360,TABLETAS RAID 24 NOCHES,Limpieza,4297.52,21.0,0.0,5200.0,null,0,0,0,false,true
881,7791293044477,TALCO REXONA EFFICIENT P/PIES 100 GRS,Perfumería,0.0,0.0,0.0,2160.0,null,0,0,0,false,true
882,7792319971722,TALISMAN MALBEC,Bebidas con Alcohol,0.0,21.0,0.0,3300.0,null,0,0,0,false,true
883,7702026194581,TAMPONES NOSOTRAS REGULAR,Perfumería,3200.0,0.0,3.12,3300.0,null,0,0,0,false,true
884,7791218000090,TAPAS P/EMPANADAS ORALI CRIOLLA,Pastas y Pizzas,928.57,0.0,40.0,1300.0,null,0,0,0,false,true
885,7790150310267,TE LA VIRGINIA BOLDO 25 U,Almacén,1870.0,0.0,0.0,1870.0,null,0,0,0,false,true
886,7790150211908,TE LA VIRGINIA EN SAQUITOS 25 UN,Almacén,0.0,0.0,0.0,950.0,null,0,0,0,false,true
887,7790150360262,TE LA VIRGINIA HIERBAS NATURALES EN SAQUITOS 25 UN,Almacén,1670.0,0.0,0.0,1670.0,null,0,0,0,false,true
888,7790150330166,TE LA VIRGINIA MANZANILLA 25 U,Almacén,1057.14,0.0,40.0,1480.0,null,0,0,0,false,true
889,7790150355084,TE LA VIRGINIA VERDE 25 U,Almacén,1220.0,0.0,6.56,1300.0,null,0,0,0,false,true
890,7790150231173,TE VIRGIN ISLANDS 25 SAQUITOS,Almacén,1500.0,0.0,40.0,2100.0,null,0,0,0,false,true
891,77903792,TERRABUSI ALFAJOR PREMIUM TRIPLE 70 GRS,Galletitas y Golosinas,1050.0,0.0,0.0,1050.0,null,0,0,0,false,true
892,7622201808884,TERRABUSI ANILLOS,Galletitas y Golosinas,0.0,21.0,0.0,900.0,null,0,0,0,false,true
893,7622201808860,TERRABUSI BOCA DE DAMA,Galletitas y Golosinas,0.0,21.0,0.0,900.0,null,0,0,0,false,true
894,7622201385279,TERRABUSI CHIPS,Galletitas y Golosinas,0.0,21.0,0.0,900.0,null,0,0,0,false,true
895,77903860,TERRABUSI X3 TORTA ALFAJOR 70 GRS,Galletitas y Golosinas,950.0,0.0,-5.26,900.0,null,0,0,0,false,true
896,77976291,TITA GALLETA DULCE 19 GRS,Galletitas y Golosinas,0.0,0.0,0.0,500.0,null,0,0,0,false,true
897,7790770602087,TOALLAS CALIPSO 16 UNIDADES,Perfumería,0.0,21.0,0.0,1800.0,null,0,0,0,false,true
898,7790770601752,TOALLAS FEMENINAS CALIPSO,Perfumería,909.09,21.0,0.0,1100.0,null,0,0,0,false,true
899,7790770602070,TOALLAS FEMENINAS CALIPSO 8 UNIDADES,Perfumería,1100.0,0.0,0.0,1100.0,null,0,0,0,false,true
900,7790770601882,TOALLITAS NOSOTRAS C. SUAVE,Perfumería,1650.0,0.0,0.0,1650.0,null,0,0,0,false,true
901,7790580567903,TOMATE PERITA ARCOR 400 GRS,Almacén,1450.0,0.0,0.0,1450.0,null,0,0,0,false,true
902,7790696000011,TOMATE TRITURADO ABETO 950GS,Almacén,2520.0,0.0,0.0,2520.0,null,0,0,0,false,true
903,7793046015024,TOMATE TRITURADO DULCOR,Almacén,0.0,21.0,0.0,2870.0,null,0,0,0,false,true
904,7795481000146,TOMATE TRITURADO SCOZZATTI 500G,Almacén,0.0,0.0,0.0,1730.0,null,9,0,0,true,true
905,7790639003444,TONICA CUNNINGTON 2.25L,Bebidas sin Alcohol,0.0,21.0,0.0,1900.0,null,0,0,0,false,true
906,7791120100277,TOSTADAS DE ARROZ CLASICAS,Almacén,0.0,21.0,0.0,1780.0,null,0,0,0,false,true
907,7791120098109,TOSTADAS DE ARROZ INTEGRALES MOLINO ALA 150G,Almacén,0.0,21.0,0.0,1550.0,null,0,0,0,false,true
908,7791120098093,TOSTADAS DE ARROZ MOLINO ALA 150G,Galletitas y Golosinas,1198.35,21.0,0.0,1450.0,null,0,0,0,false,true
909,7790071080218,TOSTADAS DE ARROZ RIERA 150G,Galletitas y Golosinas,0.0,0.0,0.0,1680.0,null,0,0,0,false,true
910,7891962060453,TOSTADAS DE MESA BAUDUCCO,Almacén,0.0,21.0,0.0,1750.0,null,0,0,0,false,true
911,7790071090231,TOSTADAS RIERA DE MESA 200 GRS,Galletitas y Golosinas,1200.0,0.0,0.0,1200.0,null,0,0,0,false,true
912,7790071090330,TOSTADAS RIERA INTEGRAL 200 GRS,Galletitas y Golosinas,857.14,0.0,40.0,1200.0,null,0,0,0,false,true
913,7791120102783,TOSTADITAS DE ARROZ MOLINO ALA 100G,Almacén,1033.06,21.0,0.0,1250.0,null,0,0,0,false,true
914,7790240094459,TRAPICHE RESERVA MALBEC 750 ML,Bebidas con Alcohol,7900.0,0.0,0.0,7900.0,null,0,0,0,false,true
915,7798024450118,TRAPO DE PISO MISTER TRAPO GRIS 62 X 48 CM,Limpieza,1400.0,0.0,0.0,1400.0,null,0,0,0,false,true
916,7793253401030,TRENET QUITAMANCHAS,Limpieza,2214.88,21.0,0.0,2680.0,null,0,0,0,false,true
917,77940148,TURRON DE MANI MISKY 25 GRS,Kiosco,250.0,0.0,0.0,250.0,null,0,0,0,false,true
918,7790310987094,TWISTOS JAMON,Almacén,0.0,21.0,0.0,1500.0,null,0,0,0,false,true
919,7790310984451,TWISTOS JAMON 40G,Almacén,1033.06,21.0,0.0,1250.0,null,0,0,0,false,true
920,7790310987100,TWISTOS QUESO,Almacén,0.0,21.0,0.0,1500.0,null,0,0,0,false,true
921,7790310984420,TWISTOS QUESO 40G,Almacén,1033.06,21.0,0.0,1250.0,null,0,0,0,false,true
922,7790077000067,VAINILLAS POZO 12U,Galletitas y Golosinas,991.74,21.0,0.0,1200.0,null,0,0,0,false,true
923,7793890258691,VAINILLAS VALENTE 148G,Galletitas y Golosinas,1400.0,0.0,40.0,1960.0,null,0,0,0,false,true
924,7798052800015,VELAS LOURDES,Bazar,0.0,21.0,0.0,1100.0,null,0,0,0,false,true
925,7790177000295,VENENO ALLEMANDI X 250GR,Ferretería,0.0,21.0,0.0,3100.0,null,6,0,0,false,true
926,7790177000301,VENENO ALLEMANDI X 500GR,Ferretería,0.0,21.0,0.0,6000.0,null,2,0,0,false,true
927,7798181000027,VERCEL 1L,Limpieza,0.0,21.0,0.0,8500.0,null,0,0,0,false,true
928,7793551001055,VINAGRE DE ALCOHOL 1L MARVAVIC,Almacén,1850.0,0.0,0.0,1850.0,null,0,0,0,false,true
929,7793551001024,VINAGRE DE ALCOHOL MARVAVIC 500,Almacén,1250.0,0.0,0.0,1250.0,null,0,0,0,false,true
930,7793551001048,VINAGRE DE MANZANA MARVAVIC 500,Almacén,1500.0,0.0,0.0,1500.0,null,0,0,0,false,true
931,7790939000938,VINAGRE SAN BERNARDINO 1L,Almacén,0.0,21.0,0.0,1300.0,null,0,0,0,false,true
932,7790240041880,VINO ALARIS  DULCE COSECHA NATURAL 750 ML,Bebidas con Alcohol,3920.0,0.0,0.0,3920.0,null,0,0,0,false,true
933,7790240017045,VINO ALARIS MALBEC,Bebidas con Alcohol,4250.0,0.0,0.0,4250.0,null,0,0,0,false,true
934,7790240042108,VINO ALMA MORA  MALBEC 750 ML,Bebidas con Alcohol,5270.0,0.0,0.0,5270.0,null,0,0,0,false,true
935,7790314001475,VINO BCO DCE/NATURAL DILEMA X750ML,Bebidas con Alcohol,0.0,0.0,0.0,3700.0,null,0,0,0,false,true
936,7790093132728,VINO BLANCO ETCHART PRIVADO TORRONTES 750 ML,Bebidas con Alcohol,4050.0,0.0,0.0,4050.0,null,0,0,0,false,true
937,7790314003233,VINO BLANCO TORO CLASICO 750 ML,Bebidas con Alcohol,0.0,0.0,0.0,2250.0,null,0,0,0,false,true
938,7790415129047,VINO CIRCUS MALBEC,Bebidas con Alcohol,0.0,21.0,0.0,3360.0,null,0,0,0,false,true
939,7790168000501,VINO COLON CHARDONNAY 750 ML,Bebidas con Alcohol,1784.62,0.0,30.0,2320.0,null,0,0,0,false,true
940,7790168114000,VINO COLON MALBEC 750 ML,Bebidas con Alcohol,1784.62,0.0,30.0,2320.0,null,0,0,0,false,true
941,7798353194653,VINO CORDERO CON PIEL DE LOBO MALBEC,Bebidas con Alcohol,0.0,0.0,0.0,5000.0,null,0,0,0,false,true
942,7791540044502,VINO DADA FINCA LAS MORAS 750 ML,Bebidas con Alcohol,0.0,0.0,0.0,4460.0,null,0,0,0,false,true
943,7790314005084,VINO DILEMA DULCE NATURAL ROSADO,Bebidas con Alcohol,0.0,21.0,0.0,3840.0,null,0,0,0,false,true
944,7798165200436,VINO EL NAUFRAGO MALBEC,Bebidas con Alcohol,0.0,21.0,0.0,2430.0,null,0,0,0,false,true
945,7790314080159,VINO ESTANCIA DE MENDOZA MALBEC,Bebidas con Alcohol,0.0,0.0,0.0,3600.0,null,0,0,0,false,true
946,7790314075438,VINO ESTANCIA MENDOZA MALBEC  750 ML,Bebidas con Alcohol,0.0,0.0,0.0,3700.0,null,0,0,0,false,true
947,7794450090973,VINO ESTIBA CHARDONNAY,Bebidas con Alcohol,0.0,21.0,0.0,4500.0,null,0,0,0,false,true
